,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
0,1,Bitcoin,BTC,bitcoin,11806,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19785712.0,19785712.0,False,,1,,,,2024-11-22T04:32:00.000Z,98960.7053626649,101195922998.54027,24.587,0.16498907,2.64330735,12.83711496,47.67130323,54.79161428,54.78569284,1958008015622.5432,59.197,2078174812615.96,,2024-11-22T04:32:00.000Z,,,,,,2024-11-21 23:33:07.710351
1,1027,Ethereum,ETH,ethereum,9580,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'layer-1', 'ftx-bankruptcy-estate']",,120428391.07998496,120428391.07998496,True,,2,,,,2024-11-22T04:32:00.000Z,3427.761482636493,52742680215.896805,66.8501,1.92662543,9.50433009,12.34153437,31.27980459,28.64900316,24.72075216,412799800359.8566,12.4803,412799800359.86,,2024-11-22T04:32:00.000Z,,,,,,2024-11-21 23:33:07.710351
2,825,Tether USDt,USDT,tether,104679,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,130718783155.73712,131944368177.92067,True,,3,,,,2024-11-22T04:32:00.000Z,1.0010167897311617,198570078288.55902,32.699,0.0065079,0.03188105,0.08062917,0.17691032,0.09238942,0.03800269,130851696672.11983,3.9566,132078527856.57,,2024-11-22T04:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-11-21 23:33:07.710351
3,5426,Solana,SOL,solana,793,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,474698955.0048034,588791338.6582927,True,,4,,,,2024-11-22T04:32:00.000Z,262.17437517959695,11311406859.395487,72.457,-0.34116508,10.06916971,26.62069812,58.87379792,78.34218825,70.85035222,124453901926.79195,3.7651,154366001323.9,,2024-11-22T04:32:00.000Z,,,,,,2024-11-21 23:33:07.710351
4,1839,BNB,BNB,bnb,2286,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,144010586.61,144010586.61,False,,5,,,,2024-11-22T04:32:00.000Z,636.599637349422,2846761081.73118,26.9612,0.16211978,5.2215816,2.97010772,8.01833692,7.22164317,10.01957264,91677087210.40353,2.7735,91677087210.4,,2024-11-22T04:32:00.000Z,,,,,,2024-11-21 23:33:07.710351
5,52,XRP,XRP,xrp,1433,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,56931242174.0,99987013354.0,False,,6,,,,2024-11-22T04:32:00.000Z,1.3982601882656978,15982141136.355204,146.2784,1.46297989,27.78262965,70.53504496,163.35335035,136.32186875,129.90594836,79604689400.41727,2.4083,139826018826.57,,2024-11-22T04:32:00.000Z,,,,,,2024-11-21 23:33:07.710351
6,74,Dogecoin,DOGE,dogecoin,1105,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,146891846383.70523,146891846383.70523,True,,7,,,,2024-11-22T04:32:00.000Z,0.3953337221367684,8774236652.60185,8.2944,0.30986603,4.06450438,9.106159,186.56724591,266.81823948,251.19279999,58071300382.41259,1.7557,58071300382.41,,2024-11-22T04:32:00.000Z,,,,,,2024-11-21 23:33:07.710351
7,3408,USDC,USDC,usd-coin,23266,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'solana-ecosystem', 'hedera-hashgraph-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'base-ecosystem', 'fiat-stablecoin']",,38296748101.74948,38296748101.74948,False,,8,,,,2024-11-22T04:32:00.000Z,0.9998838859351733,14741081355.015951,27.428,-0.00136154,-0.01172938,0.00570837,-0.00180712,-0.02519722,-0.0053272,38292301310.657745,1.1577,38292301310.66,,2024-11-22T04:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-11-21 23:33:07.710351
8,2010,Cardano,ADA,cardano,1358,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35052930435.62651,44994880168.24164,False,,9,,,,2024-11-22T04:32:00.000Z,0.8896271227468693,3260031436.521879,-10.4618,1.91925538,14.25084058,50.42358028,145.73876245,150.38677457,127.71718134,31184037647.292576,0.9434,40033220523.61,,2024-11-22T04:32:00.000Z,,,,,,2024-11-21 23:33:07.710351
9,1958,TRON,TRX,tron,1072,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,86352765319.62715,86352797943.52693,True,,10,,,,2024-11-22T04:32:00.000Z,0.2011297525071465,899471598.0037137,15.2762,0.13236393,2.56376037,12.94050007,25.35762623,32.65651124,24.38391693,17368110317.04431,0.5251,17368116878.68,,2024-11-22T04:32:00.000Z,,,,,,2024-11-21 23:33:07.710351
10,5805,Avalanche,AVAX,avalanche,805,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'real-world-assets', 'layer-1']",715748719.0,409106234.0185676,447442534.0185676,False,,11,,,,2024-11-22T04:32:00.000Z,36.53220460159985,966561612.65137,22.9946,-0.21660252,8.99822684,17.10848376,33.95710328,32.13384181,38.56952366,14945552644.9563,0.4521,26147878645.84,,2024-11-22T04:32:00.000Z,,,,,,2024-11-21 23:33:07.710351
11,5994,Shiba Inu,SHIB,shiba-inu,907,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589260483304199.2,589512450521971.5,False,,12,,,,2024-11-22T04:32:00.000Z,2.5117673804828116e-05,1431516414.8366127,28.095,0.62150277,6.16798418,7.55381619,40.14664466,71.12205333,64.88995383,14800852605.710241,0.4475,14807181436.1,,2024-11-22T04:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-11-21 23:33:07.710351
12,11419,Toncoin,TON,toncoin,616,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2546756632.4402313,5115782378.654452,True,,13,3414166606.0,19074173871.716263,,2024-11-22T04:32:00.000Z,5.586773017519304,471920846.87107193,44.1275,0.50828662,5.32554742,6.75561017,7.66514969,-0.85282502,-17.02284098,14228151236.305412,0.4304,28580714956.57,,2024-11-22T04:32:00.000Z,,,,,,2024-11-21 23:33:07.710351
13,20947,Sui,SUI,sui,420,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm']",10000000000.0,2845750695.583888,10000000000.0,False,,14,,,,2024-11-22T04:32:00.000Z,3.639644156401465,1878913133.141258,18.0095,1.55061388,4.00916854,15.63196908,90.69389128,125.74733699,266.32532459,10357519889.757303,0.3133,36396441564.01,,2024-11-22T04:32:00.000Z,,,,,,2024-11-21 23:33:07.710351
14,1831,Bitcoin Cash,BCH,bitcoin-cash,949,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19791581.25,19791581.25,False,,15,,,,2024-11-22T04:32:00.000Z,494.35199087515116,2204012109.217122,240.6833,-0.4614176,5.14318649,18.41987751,39.52979409,44.26060251,37.04162396,9784007593.504812,0.296,10381391808.38,,2024-11-22T04:32:00.000Z,,,,,,2024-11-21 23:33:07.710351
0,1,Bitcoin,BTC,bitcoin,11806,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19785712.0,19785712.0,False,,1,,,,2024-11-22T04:33:00.000Z,98947.75834879499,101160162311.51611,24.4925,0.28504506,2.62349465,12.82648707,47.58163742,54.85378092,54.78012098,1957751849734.8533,59.1892,2077902925324.69,,2024-11-22T04:33:00.000Z,,,,,,2024-11-21 23:34:07.942117
1,1027,Ethereum,ETH,ethereum,9580,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'layer-1', 'ftx-bankruptcy-estate']",,120428391.07998496,120428391.07998496,True,,2,,,,2024-11-22T04:33:00.000Z,3425.0846872178854,52731295850.943016,66.6331,1.93352699,9.33447971,12.30187924,31.14997555,28.69668489,24.64145889,412477438194.3435,12.4705,412477438194.34,,2024-11-22T04:33:00.000Z,,,,,,2024-11-21 23:34:07.942117
2,825,Tether USDt,USDT,tether,104679,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,130718783155.73712,131944368177.92067,True,,3,,,,2024-11-22T04:33:00.000Z,1.0007592525391666,198486898297.61804,32.5474,-0.02091819,0.01848509,0.04915504,0.15025202,0.05664466,0.01750184,130818031723.7649,3.9556,132044547274.49,,2024-11-22T04:33:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-11-21 23:34:07.942117
3,5426,Solana,SOL,solana,793,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,474698955.0048034,588791338.6582927,True,,4,,,,2024-11-22T04:33:00.000Z,262.07421344829595,11297337300.10238,71.7705,-0.35333561,9.94817094,26.82484931,58.79320312,78.31424283,70.81247484,124406355257.6119,3.7636,154307026964.04,,2024-11-22T04:33:00.000Z,,,,,,2024-11-21 23:34:07.942117
4,1839,BNB,BNB,bnb,2286,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,144010586.61,144010586.61,False,,5,,,,2024-11-22T04:33:00.000Z,636.5860572979664,2845499944.807459,26.584,0.12344598,5.18655538,3.13350935,8.05004403,7.25035404,10.13720114,91675131539.22722,2.7734,91675131539.23,,2024-11-22T04:33:00.000Z,,,,,,2024-11-21 23:34:07.942117
5,52,XRP,XRP,xrp,1433,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,56931242174.0,99987013354.0,False,,6,,,,2024-11-22T04:33:00.000Z,1.3964455191141112,15985986718.474525,146.1484,1.4173585,27.4946939,71.32052978,163.12147256,136.11786545,129.65208316,79501378031.4826,2.4051,139644551911.41,,2024-11-22T04:33:00.000Z,,,,,,2024-11-21 23:34:07.942117
6,74,Dogecoin,DOGE,dogecoin,1105,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,146891846383.70523,146891846383.70523,True,,7,,,,2024-11-22T04:33:00.000Z,0.3952301901933856,8763854237.898752,8.0667,0.30961262,3.74364391,9.28865739,186.65264554,266.80359096,251.50191562,58056092384.0894,1.7552,58056092384.09,,2024-11-22T04:33:00.000Z,,,,,,2024-11-21 23:34:07.942117
7,3408,USDC,USDC,usd-coin,23266,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'solana-ecosystem', 'hedera-hashgraph-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'base-ecosystem', 'fiat-stablecoin']",,38296748101.74948,38296748101.74948,False,,8,,,,2024-11-22T04:33:00.000Z,0.9996736636187593,14733624767.287268,27.251,-0.02175444,-0.02319626,-0.0247362,-0.01720307,-0.05984843,-0.01868707,38284250479.56067,1.1575,38284250479.56,,2024-11-22T04:33:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-11-21 23:34:07.942117
8,2010,Cardano,ADA,cardano,1358,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35052930435.62651,44994880168.24164,False,,9,,,,2024-11-22T04:33:00.000Z,0.8896781291571682,3259624410.938565,-10.5514,1.97419187,14.33423038,51.19634902,145.90615476,150.51651026,127.74403702,31185825571.444553,0.9435,40035515812.07,,2024-11-22T04:33:00.000Z,,,,,,2024-11-21 23:34:07.942117
9,1958,TRON,TRX,tron,1072,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,86352765319.62715,86352797943.52693,True,,10,,,,2024-11-22T04:33:00.000Z,0.20113666183670262,898686335.2641544,15.0571,0.13840212,2.56630622,13.03696249,25.3466775,32.67564382,24.16676896,17368706956.757988,0.5251,17368713518.62,,2024-11-22T04:33:00.000Z,,,,,,2024-11-21 23:34:07.942117
10,5805,Avalanche,AVAX,avalanche,805,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'real-world-assets', 'layer-1']",715748719.0,409106234.0185676,447442534.0185676,False,,11,,,,2024-11-22T04:33:00.000Z,36.51047351751052,966007926.9233352,22.7018,-0.20249778,8.85542431,17.20725428,33.93539327,32.05836737,38.65939839,14936662322.983374,0.4519,26132324650.24,,2024-11-22T04:33:00.000Z,,,,,,2024-11-21 23:34:07.942117
11,5994,Shiba Inu,SHIB,shiba-inu,907,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589260483304199.2,589512450521971.5,False,,12,,,,2024-11-22T04:33:00.000Z,2.510819253355745e-05,1430936344.6992579,27.8721,0.60581286,5.97473228,7.8076078,40.17245729,70.99313153,64.90329126,14795265667.21895,0.4473,14801592108.63,,2024-11-22T04:33:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-11-21 23:34:07.942117
12,11419,Toncoin,TON,toncoin,616,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2546756632.4402313,5115782378.654452,True,,13,3414166606.0,19074328040.98744,,2024-11-22T04:33:00.000Z,5.586818173274417,471984735.53018224,44.0405,0.55201868,5.37280833,7.02722826,7.68302352,-0.86818645,-16.98393087,14228266237.024239,0.4304,28580945963.58,,2024-11-22T04:33:00.000Z,,,,,,2024-11-21 23:34:07.942117
13,20947,Sui,SUI,sui,420,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm']",10000000000.0,2845750695.583888,10000000000.0,False,,14,,,,2024-11-22T04:33:00.000Z,3.637103784879104,1877193429.9631872,17.7642,1.55597753,3.6503437,15.72775249,90.70524381,126.596492,266.11920906,10350290625.730503,0.3131,36371037848.79,,2024-11-22T04:33:00.000Z,,,,,,2024-11-21 23:34:07.942117
14,1831,Bitcoin Cash,BCH,bitcoin-cash,949,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19791581.25,19791581.25,False,,15,,,,2024-11-22T04:33:00.000Z,494.3910738460885,2202430426.5830703,239.1943,-0.33484049,5.23689869,18.64957244,39.58527085,44.48117597,37.14998814,9784781107.29961,0.296,10382212550.77,,2024-11-22T04:33:00.000Z,,,,,,2024-11-21 23:34:07.942117
0,1,Bitcoin,BTC,bitcoin,11806,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19785712.0,19785712.0,False,,1,,,,2024-11-22T04:33:00.000Z,98947.75834879499,101160162311.51611,24.4925,0.28504506,2.62349465,12.82648707,47.58163742,54.85378092,54.78012098,1957751849734.8533,59.1892,2077902925324.69,,2024-11-22T04:33:00.000Z,,,,,,2024-11-21 23:35:08.162481
1,1027,Ethereum,ETH,ethereum,9580,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'layer-1', 'ftx-bankruptcy-estate']",,120428391.07998496,120428391.07998496,True,,2,,,,2024-11-22T04:33:00.000Z,3425.0846872178854,52731295850.943016,66.6331,1.93352699,9.33447971,12.30187924,31.14997555,28.69668489,24.64145889,412477438194.3435,12.4705,412477438194.34,,2024-11-22T04:33:00.000Z,,,,,,2024-11-21 23:35:08.162481
